id,lat,long,truck_num,date,weight
120987.705_482777.385-Rest,52.33188,4.88822,truck5,2021-12-30T07:42:23.000Z,25
121026.269_482883.020-Rest,52.33283,4.888775,truck5,2021-12-30T07:45:28.000Z,60
120844.731_482761.248-Rest,52.331722,4.886124,truck5,2021-12-30T07:49:51.000Z,35
119445.812_482669.446-Rest,52.33081,4.865611,truck5,2021-12-30T07:58:24.000Z,300
119519.703_482669.667-Rest,52.33082,4.8666954,truck5,2021-12-30T08:02:00.000Z,130
119519.703_482669.667-Rest,52.33082,4.8666954,truck5,2021-12-30T08:03:53.000Z,185
119597.026_482668.892-Rest,52.330814,4.86783,truck5,2021-12-30T08:07:22.000Z,75
119597.026_482668.892-Rest,52.330814,4.86783,truck5,2021-12-30T08:08:33.000Z,50
119597.026_482668.892-Rest,52.330814,4.86783,truck5,2021-12-30T08:14:21.000Z,165
119597.026_482668.892-Rest,52.330814,4.86783,truck5,2021-12-30T08:16:10.000Z,205
121909.352_483806.050-Rest,52.34118,4.9016395,truck5,2021-12-30T08:31:54.000Z,60
121928.032_483921.708-Rest,52.34222,4.901902,truck5,2021-12-30T08:34:48.000Z,230
121940.703_483947.072-Rest,52.34245,4.902086,truck5,2021-12-30T08:37:53.000Z,135
121940.703_483947.072-Rest,52.34245,4.902086,truck5,2021-12-30T08:38:36.000Z,125
122009.315_483941.235-Rest,52.3424,4.903093,truck5,2021-12-30T08:41:51.000Z,5
122009.315_483941.235-Rest,52.3424,4.903093,truck5,2021-12-30T08:43:09.000Z,200
122001.930_483871.243-Rest,52.34177,4.9029913,truck5,2021-12-30T08:45:39.000Z,95
122001.930_483871.243-Rest,52.34177,4.9029913,truck5,2021-12-30T08:46:45.000Z,255
121995.528_483785.850-Rest,52.341003,4.902906,truck5,2021-12-30T08:49:45.000Z,155
121995.528_483785.850-Rest,52.341003,4.902906,truck5,2021-12-30T08:50:59.000Z,230
122051.766_483777.491-Rest,52.34093,4.903732,truck5,2021-12-30T08:54:03.000Z,365
122051.766_483777.491-Rest,52.34093,4.903732,truck5,2021-12-30T08:55:10.000Z,125
122065.754_483936.371-Rest,52.342358,4.9039216,truck5,2021-12-30T08:58:17.000Z,245
122065.754_483936.371-Rest,52.342358,4.9039216,truck5,2021-12-30T09:00:31.000Z,105
122216.053_483984.687-Rest,52.342804,4.906122,truck5,2021-12-30T09:03:43.000Z,255
122216.053_483984.687-Rest,52.342804,4.906122,truck5,2021-12-30T09:04:57.000Z,175
122216.053_483984.687-Rest,52.342804,4.906122,truck5,2021-12-30T09:06:57.000Z,155
122216.053_483984.687-Rest,52.342804,4.906122,truck5,2021-12-30T09:08:32.000Z,595
121799.250_484322.295-Rest,52.34581,4.899973,truck5,2021-12-30T09:14:10.000Z,405
121799.250_484322.295-Rest,52.34581,4.899973,truck5,2021-12-30T09:16:06.000Z,335
121805.326_484504.157-Rest,52.347446,4.9000444,truck5,2021-12-30T09:21:27.000Z,450
121375.059_484927.242-Rest,52.351223,4.8936877,truck5,2021-12-30T09:26:14.000Z,555
122637.212_484096.782-Rest,52.343834,4.9122915,truck5,2021-12-30T09:36:22.000Z,490
122637.212_484096.782-Rest,52.343834,4.9122915,truck5,2021-12-30T09:40:10.000Z,470
124877.516_483596.573-Rest,52.339466,4.9452114,truck5,2021-12-30T09:54:52.000Z,90
123340.545_483768.238-Rest,52.340923,4.9226437,truck5,2021-12-30T10:07:18.000Z,75
123234.735_483849.076-Rest,52.341644,4.9210835,truck5,2021-12-30T10:12:52.000Z,315
123244.422_483741.401-Rest,52.340675,4.9212356,truck5,2021-12-30T10:20:36.000Z,560
123611.826_483491.596-Rest,52.33845,4.92665,truck5,2021-12-30T10:27:16.000Z,120
124882.438_481025.312-Rest,52.316357,4.9455132,truck5,2021-12-30T10:49:37.000Z,325
124781.476_481317.080-Rest,52.318974,4.9440064,truck5,2021-12-30T10:55:41.000Z,430
124702.855_481453.316-Rest,52.320194,4.9428415,truck5,2021-12-30T10:59:49.000Z,90
124702.855_481453.316-Rest,52.320194,4.9428415,truck5,2021-12-30T11:03:46.000Z,265
121532.562_484163.068-Rest,52.344364,4.8960752,truck5,2021-12-30T11:55:49.000Z,330
122281.984_485550.880-Rest,52.356884,4.9069376,truck6,2021-12-30T05:40:49.000Z,230
121770.380_485528.472-Rest,52.35665,4.8994303,truck6,2021-12-30T05:44:43.000Z,175
121640.741_485459.576-Rest,52.35602,4.8975344,truck6,2021-12-30T05:49:17.000Z,1160
121640.741_485459.576-Rest,52.35602,4.8975344,truck6,2021-12-30T05:51:05.000Z,805
121508.234_485403.215-Rest,52.355507,4.8955946,truck6,2021-12-30T05:56:04.000Z,865
121370.431_485354.645-Rest,52.355064,4.893577,truck6,2021-12-30T06:01:45.000Z,805
121370.431_485354.645-Rest,52.355064,4.893577,truck6,2021-12-30T06:03:13.000Z,970
121210.821_485309.618-Rest,52.35465,4.8912387,truck6,2021-12-30T06:08:13.000Z,690
121210.821_485309.618-Rest,52.35465,4.8912387,truck6,2021-12-30T06:09:47.000Z,445
121370.656_485220.029-Rest,52.353855,4.893594,truck6,2021-12-30T06:16:05.000Z,975
121212.789_485185.192-Rest,52.35353,4.89128,truck6,2021-12-30T06:20:30.000Z,465
121212.789_485185.192-Rest,52.35353,4.89128,truck6,2021-12-30T06:21:59.000Z,760
120837.985_485160.714-Rest,52.353287,4.8857813,truck6,2021-12-30T06:32:18.000Z,185
120837.985_485160.714-Rest,52.353287,4.8857813,truck6,2021-12-30T06:33:33.000Z,210
120811.588_485433.345-Rest,52.355736,4.8853664,truck6,2021-12-30T06:38:30.000Z,460
120811.588_485433.345-Rest,52.355736,4.8853664,truck6,2021-12-30T06:38:34.000Z,5
120811.588_485433.345-Rest,52.355736,4.8853664,truck6,2021-12-30T06:38:39.000Z,0
120811.588_485433.345-Rest,52.355736,4.8853664,truck6,2021-12-30T06:40:15.000Z,365
120821.747_485656.157-Rest,52.35774,4.885493,truck6,2021-12-30T06:45:16.000Z,95
120821.747_485656.157-Rest,52.35774,4.885493,truck6,2021-12-30T06:46:37.000Z,55
120085.162_483002.339-Rest,52.333843,4.874956,truck6,2021-12-30T07:04:32.000Z,285
119824.033_482612.444-Rest,52.330322,4.8711658,truck6,2021-12-30T07:10:55.000Z,245
119824.033_482612.444-Rest,52.330322,4.8711658,truck6,2021-12-30T07:12:43.000Z,30
119824.033_482612.444-Rest,52.330322,4.8711658,truck6,2021-12-30T07:14:04.000Z,200
119726.375_482612.888-Rest,52.33032,4.869733,truck6,2021-12-30T07:18:07.000Z,110
119726.375_482612.888-Rest,52.33032,4.869733,truck6,2021-12-30T07:19:43.000Z,115
119726.375_482612.888-Rest,52.33032,4.869733,truck6,2021-12-30T07:21:31.000Z,190
119721.108_482705.504-Rest,52.33115,4.869646,truck6,2021-12-30T07:25:09.000Z,125
119721.108_482705.504-Rest,52.33115,4.869646,truck6,2021-12-30T07:27:06.000Z,60
119523.906_482804.740-Rest,52.33203,4.8667426,truck6,2021-12-30T07:31:41.000Z,195
119523.906_482804.740-Rest,52.33203,4.8667426,truck6,2021-12-30T07:33:13.000Z,120
119523.906_482804.740-Rest,52.33203,4.8667426,truck6,2021-12-30T07:34:42.000Z,275
119523.906_482804.740-Rest,52.33203,4.8667426,truck6,2021-12-30T07:36:11.000Z,20
119295.081_482757.413-Rest,52.331593,4.863391,truck6,2021-12-30T07:40:44.000Z,145
119295.081_482757.413-Rest,52.331593,4.863391,truck6,2021-12-30T07:42:28.000Z,15
119289.643_482664.326-Rest,52.330753,4.863321,truck6,2021-12-30T07:46:04.000Z,85
119289.643_482664.326-Rest,52.330753,4.863321,truck6,2021-12-30T07:47:23.000Z,90
119372.083_482669.499-Rest,52.330807,4.8645296,truck6,2021-12-30T07:50:22.000Z,85
119372.083_482669.499-Rest,52.330807,4.8645296,truck6,2021-12-30T07:52:29.000Z,135
119445.812_482669.446-Rest,52.33081,4.865611,truck6,2021-12-30T07:56:12.000Z,85
119302.590_482049.249-Rest,52.325226,4.863576,truck6,2021-12-30T08:00:18.000Z,215
119386.920_482046.343-Rest,52.325207,4.8648133,truck6,2021-12-30T08:04:13.000Z,310
119386.920_482046.343-Rest,52.325207,4.8648133,truck6,2021-12-30T08:05:17.000Z,295
119381.763_482249.427-Rest,52.32703,4.864716,truck6,2021-12-30T08:09:02.000Z,310
119381.763_482249.427-Rest,52.32703,4.864716,truck6,2021-12-30T08:10:21.000Z,195
119446.944_482245.897-Rest,52.327003,4.8656726,truck6,2021-12-30T08:14:59.000Z,335
119446.944_482245.897-Rest,52.327003,4.8656726,truck6,2021-12-30T08:16:02.000Z,305
118192.285_484460.770-Rest,52.34683,4.8470263,truck6,2021-12-30T08:34:44.000Z,360
118298.081_484499.575-Rest,52.347183,4.8485746,truck6,2021-12-30T08:39:07.000Z,945
118298.081_484499.575-Rest,52.347183,4.8485746,truck6,2021-12-30T08:39:12.000Z,5
118238.606_484334.853-Rest,52.3457,4.8477197,truck6,2021-12-30T08:43:32.000Z,330
118214.832_484591.519-Rest,52.348003,4.847343,truck6,2021-12-30T08:48:44.000Z,655
118214.832_484591.519-Rest,52.348003,4.847343,truck6,2021-12-30T08:50:19.000Z,725
119192.802_482665.186-Rest,52.330753,4.8619,truck6,2021-12-30T09:04:45.000Z,15
119887.503_482836.724-Rest,52.33234,4.872073,truck6,2021-12-30T09:09:13.000Z,295
119886.122_482766.828-Rest,52.331715,4.8720603,truck6,2021-12-30T09:12:50.000Z,160
119886.122_482766.828-Rest,52.331715,4.8720603,truck6,2021-12-30T09:14:12.000Z,825
119788.260_482838.215-Rest,52.332348,4.8706174,truck6,2021-12-30T09:19:14.000Z,45
119788.260_482838.215-Rest,52.332348,4.8706174,truck6,2021-12-30T09:20:10.000Z,165
119788.260_482838.215-Rest,52.332348,4.8706174,truck6,2021-12-30T09:21:34.000Z,210
119785.849_482767.534-Rest,52.331715,4.8705893,truck6,2021-12-30T09:24:38.000Z,245
119785.849_482767.534-Rest,52.331715,4.8705893,truck6,2021-12-30T09:25:57.000Z,90
119785.849_482767.534-Rest,52.331715,4.8705893,truck6,2021-12-30T09:26:57.000Z,240
118872.288_482969.537-Rest,52.33347,4.8571653,truck6,2021-12-30T09:33:45.000Z,190
118806.165_482965.350-Rest,52.333427,4.856196,truck6,2021-12-30T09:37:15.000Z,95
118806.165_482965.350-Rest,52.333427,4.856196,truck6,2021-12-30T09:38:52.000Z,25
118872.567_482879.761-Rest,52.332664,4.857179,truck6,2021-12-30T09:43:23.000Z,60
118872.567_482879.761-Rest,52.332664,4.857179,truck6,2021-12-30T09:44:36.000Z,220
121262.901_484854.723-Rest,52.350563,4.892049,truck6,2021-12-30T10:07:16.000Z,345
121346.559_484848.228-Rest,52.35051,4.893277,truck6,2021-12-30T10:11:59.000Z,570
121413.221_484841.667-Rest,52.350456,4.894256,truck6,2021-12-30T10:14:57.000Z,445
121588.570_484692.267-Rest,52.349125,4.8968444,truck6,2021-12-30T10:19:56.000Z,465
122668.706_483287.664-Rest,52.336567,4.9128313,truck6,2021-12-30T10:30:59.000Z,65
122668.706_483287.664-Rest,52.336567,4.9128313,truck6,2021-12-30T10:32:56.000Z,270
124507.541_484665.452-Rest,52.349052,4.939686,truck6,2021-12-30T10:55:22.000Z,340
124507.541_484665.452-Rest,52.349052,4.939686,truck6,2021-12-30T10:57:02.000Z,40
115308.784_485443.570-Rest,52.355457,4.804595,truck6,2021-12-30T11:53:04.000Z,130
115308.784_485443.570-Rest,52.355457,4.804595,truck6,2021-12-30T11:53:57.000Z,565
115308.784_485443.570-Rest,52.355457,4.804595,truck6,2021-12-30T11:55:00.000Z,190
115514.541_485695.518-Rest,52.35774,4.8075852,truck6,2021-12-30T11:59:48.000Z,450
115514.541_485695.518-Rest,52.35774,4.8075852,truck6,2021-12-30T12:02:13.000Z,425
115739.400_487925.092-Rest,52.377792,4.8106256,truck6,2021-12-30T12:34:57.000Z,340
118878.701_484287.623-Rest,52.345318,4.857118,truck7,2021-12-30T05:41:00.000Z,230
118878.701_484287.623-Rest,52.345318,4.857118,truck7,2021-12-30T05:44:22.000Z,260
118770.801_484264.477-Rest,52.3451,4.8555374,truck7,2021-12-30T05:49:45.000Z,205
118770.801_484264.477-Rest,52.3451,4.8555374,truck7,2021-12-30T05:53:46.000Z,370
118672.732_484243.898-Rest,52.34491,4.8541,truck7,2021-12-30T05:58:19.000Z,145
118672.732_484243.898-Rest,52.34491,4.8541,truck7,2021-12-30T06:01:06.000Z,195
118561.011_484219.783-Rest,52.344685,4.8524637,truck7,2021-12-30T06:06:50.000Z,250
118561.011_484219.783-Rest,52.344685,4.8524637,truck7,2021-12-30T06:09:35.000Z,255
118518.949_484288.204-Rest,52.3453,4.851839,truck7,2021-12-30T06:18:10.000Z,100
118518.949_484288.204-Rest,52.3453,4.851839,truck7,2021-12-30T06:21:10.000Z,75
118544.792_484360.204-Rest,52.345947,4.8522105,truck7,2021-12-30T06:26:42.000Z,305
118544.792_484360.204-Rest,52.345947,4.8522105,truck7,2021-12-30T06:28:48.000Z,80
118626.937_484428.801-Rest,52.34657,4.8534083,truck7,2021-12-30T06:33:24.000Z,370
118626.937_484428.801-Rest,52.34657,4.8534083,truck7,2021-12-30T06:36:18.000Z,180
118726.714_484455.489-Rest,52.346813,4.85487,truck7,2021-12-30T06:41:25.000Z,175
119168.605_484545.593-Rest,52.347652,4.861345,truck7,2021-12-30T06:46:53.000Z,255
119168.605_484545.593-Rest,52.347652,4.861345,truck7,2021-12-30T06:48:36.000Z,145
118820.140_484475.411-Rest,52.347,4.856239,truck7,2021-12-30T06:52:57.000Z,290
119858.791_482660.698-Rest,52.330757,4.8716707,truck7,2021-12-30T07:06:58.000Z,190
120455.450_482647.566-Rest,52.330677,4.880425,truck7,2021-12-30T07:19:54.000Z,60
124781.912_483699.473-Rest,52.340385,4.9437995,truck7,2021-12-30T07:47:47.000Z,145
124781.912_483699.473-Rest,52.340385,4.9437995,truck7,2021-12-30T07:48:38.000Z,105
125015.644_487230.302-Rest,52.372143,4.9469123,truck7,2021-12-30T08:12:57.000Z,45
125015.644_487230.302-Rest,52.372143,4.9469123,truck7,2021-12-30T08:14:06.000Z,280
125015.644_487230.302-Rest,52.372143,4.9469123,truck7,2021-12-30T08:15:05.000Z,485
125015.644_487230.302-Rest,52.372143,4.9469123,truck7,2021-12-30T08:16:00.000Z,255
125182.962_487153.358-Rest,52.37145,4.949378,truck7,2021-12-30T08:20:47.000Z,215
124459.248_487305.689-Rest,52.37278,4.9387374,truck7,2021-12-30T08:25:43.000Z,355
124617.446_487333.306-Rest,52.373035,4.9410577,truck7,2021-12-30T08:28:03.000Z,110
123968.172_490325.473-Rest,52.39989,4.9312477,truck7,2021-12-30T08:50:36.000Z,680
122048.235_488690.309-Rest,52.385082,4.9031987,truck7,2021-12-30T09:07:15.000Z,335
122048.235_488690.309-Rest,52.385082,4.9031987,truck7,2021-12-30T09:09:01.000Z,350
122048.235_488690.309-Rest,52.385082,4.9031987,truck7,2021-12-30T09:10:34.000Z,360
123002.185_485586.255-Rest,52.357243,4.9175057,truck7,2021-12-30T09:30:36.000Z,280
124898.715_487382.508-Rest,52.373493,4.9451838,truck7,2021-12-30T09:48:10.000Z,245
124740.873_487354.503-Rest,52.373234,4.942868,truck7,2021-12-30T09:52:12.000Z,510
124663.511_487399.405-Rest,52.373634,4.941728,truck7,2021-12-30T09:55:08.000Z,195
124663.511_487399.405-Rest,52.373634,4.941728,truck7,2021-12-30T09:56:03.000Z,220
124382.366_487288.376-Rest,52.37262,4.93761,truck7,2021-12-30T10:00:00.000Z,350
124382.366_487288.376-Rest,52.37262,4.93761,truck7,2021-12-30T10:01:11.000Z,870
124420.534_487208.973-Rest,52.371906,4.9381776,truck7,2021-12-30T10:04:23.000Z,255
124420.534_487208.973-Rest,52.371906,4.9381776,truck7,2021-12-30T10:05:19.000Z,180
124420.534_487208.973-Rest,52.371906,4.9381776,truck7,2021-12-30T10:06:13.000Z,260
124420.534_487208.973-Rest,52.371906,4.9381776,truck7,2021-12-30T10:07:02.000Z,75
124370.930_487127.673-Rest,52.371174,4.9374566,truck7,2021-12-30T10:10:47.000Z,65
124370.930_487127.673-Rest,52.371174,4.9374566,truck7,2021-12-30T10:11:34.000Z,130
124284.005_487126.961-Rest,52.371162,4.9361806,truck7,2021-12-30T10:14:08.000Z,110
124284.005_487126.961-Rest,52.371162,4.9361806,truck7,2021-12-30T10:14:49.000Z,125
124284.005_487126.961-Rest,52.371162,4.9361806,truck7,2021-12-30T10:15:32.000Z,225
124266.655_487095.234-Rest,52.370876,4.935929,truck7,2021-12-30T10:23:29.000Z,160
124266.655_487095.234-Rest,52.370876,4.935929,truck7,2021-12-30T10:24:23.000Z,245
124266.655_487095.234-Rest,52.370876,4.935929,truck7,2021-12-30T10:26:19.000Z,455
124284.005_487126.961-Rest,52.371162,4.9361806,truck7,2021-12-30T10:27:54.000Z,30
122614.523_490426.953-Rest,52.400726,4.911349,truck7,2021-12-30T10:53:59.000Z,2240
119303.640_482374.519-Rest,52.32815,4.863557,truck8,2021-12-30T05:43:13.000Z,185
119303.640_482374.519-Rest,52.32815,4.863557,truck8,2021-12-30T05:44:24.000Z,75
119303.640_482374.519-Rest,52.32815,4.863557,truck8,2021-12-30T05:45:57.000Z,110
119453.274_482372.904-Rest,52.328144,4.865752,truck8,2021-12-30T05:50:32.000Z,220
119453.274_482372.904-Rest,52.328144,4.865752,truck8,2021-12-30T05:51:43.000Z,130
119453.274_482372.904-Rest,52.328144,4.865752,truck8,2021-12-30T05:52:54.000Z,120
119602.730_482372.470-Rest,52.32815,4.8679442,truck8,2021-12-30T05:57:10.000Z,235
119602.730_482372.470-Rest,52.32815,4.8679442,truck8,2021-12-30T05:58:26.000Z,225
119602.730_482372.470-Rest,52.32815,4.8679442,truck8,2021-12-30T05:59:42.000Z,215
119585.753_482303.077-Rest,52.327526,4.8677025,truck8,2021-12-30T06:03:57.000Z,215
119529.136_482177.720-Rest,52.326397,4.866885,truck8,2021-12-30T06:08:27.000Z,330
119529.136_482177.720-Rest,52.326397,4.866885,truck8,2021-12-30T06:09:46.000Z,0
119485.524_481991.580-Rest,52.32472,4.8662653,truck8,2021-12-30T06:13:13.000Z,60
119578.830_482003.072-Rest,52.32483,4.867633,truck8,2021-12-30T06:16:29.000Z,185
119578.830_482003.072-Rest,52.32483,4.867633,truck8,2021-12-30T06:18:12.000Z,810
119605.110_481930.799-Rest,52.32418,4.868026,truck8,2021-12-30T06:21:19.000Z,155
119605.110_481930.799-Rest,52.32418,4.868026,truck8,2021-12-30T06:25:30.000Z,155
119518.523_481949.642-Rest,52.324345,4.8667536,truck8,2021-12-30T06:28:53.000Z,130
119518.523_481949.642-Rest,52.324345,4.8667536,truck8,2021-12-30T06:29:56.000Z,125
119445.651_481925.323-Rest,52.324123,4.8656874,truck8,2021-12-30T06:33:03.000Z,110
119445.651_481925.323-Rest,52.324123,4.8656874,truck8,2021-12-30T06:34:25.000Z,70
119382.562_481974.779-Rest,52.324562,4.8647566,truck8,2021-12-30T06:37:36.000Z,200
119382.562_481974.779-Rest,52.324562,4.8647566,truck8,2021-12-30T06:38:47.000Z,180
119334.041_481870.888-Rest,52.323627,4.864056,truck8,2021-12-30T06:43:40.000Z,210
119334.041_481870.888-Rest,52.323627,4.864056,truck8,2021-12-30T06:44:45.000Z,120
119298.878_481960.226-Rest,52.324425,4.863531,truck8,2021-12-30T06:48:29.000Z,20
119298.878_481960.226-Rest,52.324425,4.863531,truck8,2021-12-30T06:49:47.000Z,70
119300.035_482200.464-Rest,52.326584,4.8635225,truck8,2021-12-30T06:52:39.000Z,175
119300.035_482200.464-Rest,52.326584,4.8635225,truck8,2021-12-30T06:53:38.000Z,150
119291.628_482316.963-Rest,52.327633,4.8633866,truck8,2021-12-30T06:56:26.000Z,80
119291.628_482316.963-Rest,52.327633,4.8633866,truck8,2021-12-30T06:57:45.000Z,125
119858.791_482660.698-Rest,52.330757,4.8716707,truck8,2021-12-30T07:05:27.000Z,195
121529.694_485342.180-Rest,52.35496,4.895916,truck8,2021-12-30T07:24:51.000Z,160
121529.694_485342.180-Rest,52.35496,4.895916,truck8,2021-12-30T07:26:00.000Z,195
121683.021_485391.078-Rest,52.35541,4.8981614,truck8,2021-12-30T07:29:51.000Z,955
121810.636_485455.109-Rest,52.355995,4.900028,truck8,2021-12-30T07:35:00.000Z,725
119053.472_484270.860-Rest,52.345177,4.8596845,truck8,2021-12-30T07:58:25.000Z,165
119053.472_484270.860-Rest,52.345177,4.8596845,truck8,2021-12-30T07:59:51.000Z,280
119102.017_484094.655-Rest,52.343597,4.860416,truck8,2021-12-30T08:03:38.000Z,285
119102.017_484094.655-Rest,52.343597,4.860416,truck8,2021-12-30T08:05:21.000Z,350
119226.056_484126.364-Rest,52.34389,4.8622327,truck8,2021-12-30T08:09:44.000Z,275
120081.328_483879.120-Rest,52.34172,4.874809,truck8,2021-12-30T08:18:31.000Z,55
120081.328_483879.120-Rest,52.34172,4.874809,truck8,2021-12-30T08:20:38.000Z,115
121052.293_484711.238-Rest,52.349262,4.8889723,truck8,2021-12-30T08:30:20.000Z,870
121052.293_484711.238-Rest,52.349262,4.8889723,truck8,2021-12-30T08:32:57.000Z,995
121124.786_484621.958-Rest,52.348465,4.890045,truck8,2021-12-30T08:41:12.000Z,545
121198.593_484671.039-Rest,52.34891,4.8911233,truck8,2021-12-30T08:47:45.000Z,790
121237.880_484750.254-Rest,52.349625,4.891692,truck8,2021-12-30T08:53:43.000Z,845
121635.194_483905.638-Rest,52.342056,4.897607,truck8,2021-12-30T09:03:45.000Z,780
121635.194_483905.638-Rest,52.342056,4.897607,truck8,2021-12-30T09:04:54.000Z,90
121635.194_483905.638-Rest,52.342056,4.897607,truck8,2021-12-30T09:07:24.000Z,170
122668.535_485756.248-Rest,52.35875,4.912592,truck8,2021-12-30T09:22:39.000Z,150
122668.535_485756.248-Rest,52.35875,4.912592,truck8,2021-12-30T09:23:46.000Z,45
122668.535_485756.248-Rest,52.35875,4.912592,truck8,2021-12-30T09:24:50.000Z,115
122668.535_485756.248-Rest,52.35875,4.912592,truck8,2021-12-30T09:25:50.000Z,230
123002.185_485586.255-Rest,52.357243,4.9175057,truck8,2021-12-30T09:29:30.000Z,315
124983.014_487398.047-Rest,52.37364,4.94642,truck8,2021-12-30T09:46:04.000Z,365
122569.561_490197.957-Rest,52.398663,4.9107103,truck8,2021-12-30T10:22:06.000Z,2060
122801.658_489851.393-Rest,52.395565,4.9141536,truck8,2021-12-30T10:33:02.000Z,1790
122835.923_489719.438-Rest,52.39438,4.9146695,truck8,2021-12-30T10:44:45.000Z,2540
115386.079_485323.086-Rest,52.35438,4.8057437,truck8,2021-12-30T11:41:43.000Z,205
115283.470_485253.913-Rest,52.353752,4.804246,truck8,2021-12-30T11:45:06.000Z,205
115283.470_485253.913-Rest,52.353752,4.804246,truck8,2021-12-30T11:47:04.000Z,205
122287.783_485785.546-Rest,52.358994,4.907,truck9,2021-12-30T05:46:56.000Z,60
122354.199_485579.663-Rest,52.357147,4.9079947,truck9,2021-12-30T05:51:15.000Z,365
123153.724_485389.682-Rest,52.355484,4.919749,truck9,2021-12-30T05:56:29.000Z,280
123492.979_485733.038-Rest,52.35859,4.9246964,truck9,2021-12-30T06:03:07.000Z,160
122916.578_485343.066-Rest,52.355053,4.916272,truck9,2021-12-30T06:12:40.000Z,415
123388.296_485631.862-Rest,52.357674,4.923169,truck9,2021-12-30T06:23:44.000Z,365
125134.450_488820.846-Rest,52.386433,4.9485173,truck9,2021-12-30T06:51:09.000Z,1180
124057.489_490514.522-Rest,52.401596,4.9325423,truck9,2021-12-30T07:05:09.000Z,310
124057.489_490514.522-Rest,52.401596,4.9325423,truck9,2021-12-30T07:06:01.000Z,330
123885.081_490182.863-Rest,52.398605,4.93004,truck9,2021-12-30T07:21:29.000Z,125
123885.081_490182.863-Rest,52.398605,4.93004,truck9,2021-12-30T07:22:22.000Z,180
123628.652_489744.388-Rest,52.39465,4.9263134,truck9,2021-12-30T07:29:34.000Z,500
123957.630_489609.878-Rest,52.39346,4.931159,truck9,2021-12-30T07:32:49.000Z,295
123589.915_489444.845-Rest,52.391956,4.925772,truck9,2021-12-30T07:37:17.000Z,110
123589.915_489444.845-Rest,52.391956,4.925772,truck9,2021-12-30T07:38:25.000Z,85
123640.612_489464.228-Rest,52.39213,4.926515,truck9,2021-12-30T07:42:06.000Z,100
123692.954_489439.050-Rest,52.39191,4.9272866,truck9,2021-12-30T07:44:34.000Z,105
123692.954_489439.050-Rest,52.39191,4.9272866,truck9,2021-12-30T07:45:40.000Z,65
124570.423_487794.353-Rest,52.37718,4.9403257,truck9,2021-12-30T08:00:16.000Z,475
124963.570_487226.961-Rest,52.3721,4.94615,truck9,2021-12-30T08:08:36.000Z,270
